springA,springB,springC,A_predict,B_predict,C_predict,summerA,summerB,summerC,A_predict,B_predict,C_predict,autumnA,autumnB,autumnC,A_predict,B_predict,C_predict,winterA,winterB,winterC,A_predict,B_predict,C_predict
37.1,41.5,40.2,37.06,41.45,40.17,43.2,48.3,46.5,43.18,48.3,46.44,36.7,42.2,40.7,36.64,42.13,40.71,37.4,42.6,40.9,37.52,42.61,41
37.1,41.5,40.2,37.05,41.45,40.17,43.2,48.3,46.5,43.18,48.3,46.44,36.7,42.2,40.7,36.64,42.12,40.71,37.4,42.6,40.9,37.53,42.62,41
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.5,43.18,48.3,46.44,36.7,42.2,40.7,36.63,42.12,40.71,37.4,42.6,40.9,37.53,42.62,41
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.5,43.18,48.3,46.44,36.7,42.2,40.7,36.63,42.11,40.7,37.4,42.6,40.9,37.53,42.62,41
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.28,46.43,36.7,42.2,40.7,36.63,42.11,40.7,37.4,42.6,40.9,37.53,42.63,41.01
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.28,46.43,36.6,42.2,40.7,36.6,42.09,40.68,37.5,42.7,41,37.56,42.66,41.03
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.28,46.43,36.6,42.2,40.7,36.59,42.08,40.67,37.5,42.7,41,37.58,42.68,41.05
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.58,42.08,40.67,37.5,42.7,41,37.6,42.7,41.06
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.58,42.08,40.67,37.5,42.7,41,37.61,42.71,41.07
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.57,42.08,40.67,37.5,42.7,41,37.63,42.72,41.08
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.57,42.08,40.67,37.5,42.7,41,37.63,42.73,41.09
37.1,41.5,40.2,37.05,41.45,40.16,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.56,42.08,40.66,37.5,42.7,41,37.64,42.73,41.09
37.1,41.5,40.2,37.06,41.45,40.17,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.56,42.08,40.66,37.5,42.7,41,37.65,42.74,41.09
37.1,41.5,40.2,37.06,41.45,40.17,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.2,40.7,36.56,42.08,40.66,37.5,42.7,41,37.65,42.74,41.1
37.1,41.5,40.2,37.06,41.45,40.17,43.2,48.3,46.4,43.17,48.28,46.42,36.6,42.2,40.7,36.56,42.08,40.66,37.5,42.7,41,37.65,42.74,41.1
37,41.5,40.1,37,41.43,40.13,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.1,40.7,36.54,42.06,40.64,37.7,42.8,41.1,37.7,42.78,41.13
37,41.5,40.1,36.98,41.43,40.12,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.1,40.7,36.55,42.06,40.64,37.7,42.8,41.1,37.73,42.8,41.15
37,41.5,40.1,36.98,41.42,40.11,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.1,40.7,36.55,42.06,40.64,37.7,42.8,41.1,37.76,42.81,41.16
37,41.5,40.1,36.97,41.42,40.1,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.1,40.7,36.55,42.06,40.64,37.7,42.8,41.1,37.78,42.82,41.17
37,41.5,40.1,36.97,41.42,40.09,43.2,48.3,46.4,43.17,48.27,46.42,36.6,42.1,40.7,36.55,42.06,40.65,37.7,42.8,41.1,37.79,42.83,41.18
37,41.5,40.1,36.97,41.42,40.09,43.2,48.3,46.4,43.17,48.26,46.42,36.6,42.1,40.7,36.55,42.07,40.65,37.7,42.8,41.1,37.8,42.84,41.19
37,41.5,40.1,36.97,41.42,40.09,43.2,48.3,46.4,43.16,48.26,46.41,36.6,42.1,40.7,36.55,42.07,40.65,37.7,42.8,41.1,37.81,42.84,41.19
37,41.5,40.1,36.96,41.43,40.08,43.2,48.3,46.4,43.16,48.26,46.41,36.6,42.1,40.7,36.56,42.07,40.66,37.7,42.8,41.1,37.81,42.85,41.19
37,41.5,40.1,36.96,41.43,40.08,43.2,48.3,46.4,43.16,48.26,46.41,36.6,42.1,40.7,36.56,42.07,40.66,37.7,42.8,41.1,37.82,42.85,41.19
37,41.5,40.1,36.96,41.43,40.08,43.1,48.3,46.4,43.15,48.25,46.4,36.6,42.1,40.7,36.56,42.07,40.66,37.7,42.8,41.1,37.82,42.85,41.2
37,41.4,40.1,36.97,41.4,40.07,43.1,48.3,46.4,43.15,48.25,46.4,36.5,42.1,40.6,36.52,42.04,40.62,37.8,42.9,41.2,37.84,42.88,41.22
37,41.4,40.1,36.97,41.39,40.07,43.1,48.3,46.4,43.14,48.25,46.39,36.5,42.1,40.6,36.51,42.03,40.6,37.8,42.9,41.2,37.86,42.9,41.25
37,41.4,40.1,36.97,41.38,40.07,43.1,48.3,46.4,43.13,48.25,46.39,36.5,42.1,40.6,36.5,42.02,40.6,37.8,42.9,41.2,37.88,42.91,41.27
37,41.4,40.1,36.96,41.38,40.07,43.1,48.3,46.4,43.13,48.25,46.39,36.5,42.1,40.6,36.48,42.02,40.59,37.8,42.9,41.2,37.89,42.92,41.28
37,41.4,40.1,36.96,41.37,40.07,43.1,48.3,46.4,43.12,48.25,46.39,36.5,42.1,40.6,36.48,42.01,40.57,37.8,42.9,41.2,37.9,42.93,41.29
37,41.4,40.1,36.96,41.37,40.07,43.1,48.3,46.4,43.12,48.25,46.38,36.5,42.1,40.6,36.47,42,40.57,37.8,42.9,41.2,37.91,42.93,41.29
37,41.4,40.1,36.95,41.37,40.07,43.1,48.3,46.4,43.11,48.25,46.38,36.5,42.1,40.6,36.46,42,40.56,37.8,42.9,41.2,37.91,42.94,41.3
37,41.4,40.1,36.95,41.36,40.07,43.1,48.3,46.4,43.11,48.26,46.38,36.5,42.1,40.6,36.46,41.99,40.55,37.8,42.9,41.2,37.91,42.94,41.3
37,41.4,40.1,36.95,41.36,40.07,43.1,48.3,46.4,43.11,48.26,46.38,36.5,42.1,40.6,36.46,41.99,40.55,37.8,42.9,41.2,37.92,42.94,41.3
37,41.4,40.1,36.95,41.36,40.07,43.1,48.3,46.4,43.11,48.25,46.38,36.5,42.1,40.6,36.45,41.99,40.54,37.8,42.9,41.2,37.92,42.94,41.31
36.9,41.3,40,36.92,41.32,40.03,43.1,48.3,46.4,43.1,48.25,46.38,36.5,42,40.6,36.44,41.96,40.52,37.8,42.9,41.3,37.92,42.95,41.31
36.9,41.3,40,36.9,41.3,40.02,43.1,48.3,46.4,43.1,48.25,46.38,36.5,42,40.6,36.45,41.96,40.52,37.8,42.9,41.3,37.93,42.95,41.31
36.9,41.3,40,36.89,41.29,40.01,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.45,41.95,40.52,37.8,42.9,41.3,37.93,42.95,41.31
36.9,41.3,40,36.88,41.28,40,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.95,40.52,37.8,42.9,41.3,37.93,42.96,41.32
36.9,41.3,40,36.88,41.28,40,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.95,40.52,37.8,42.9,41.3,37.93,42.96,41.32
36.9,41.3,40,36.88,41.27,39.99,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.94,40.52,37.8,42.9,41.3,37.93,42.96,41.32
36.9,41.3,40,36.87,41.27,39.99,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.94,40.53,37.8,42.9,41.3,37.93,42.97,41.32
36.9,41.3,40,36.87,41.27,39.99,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.94,40.53,37.8,42.9,41.3,37.94,42.97,41.32
36.9,41.3,40,36.87,41.27,39.99,43.1,48.3,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.94,40.53,37.8,42.9,41.3,37.94,42.97,41.32
36.9,41.3,40,36.88,41.27,39.99,43.1,48.2,46.4,43.1,48.26,46.38,36.5,42,40.6,36.44,41.94,40.54,37.8,42.9,41.3,37.94,42.97,41.33
36.8,41.2,40,36.84,41.25,39.97,43.1,48.2,46.4,43.1,48.26,46.38,36.5,41.9,40.5,36.43,41.91,40.5,37.9,42.9,41.4,37.96,42.98,41.34
36.8,41.2,40,36.82,41.23,39.96,43.1,48.2,46.4,43.1,48.25,46.37,36.5,41.9,40.5,36.44,41.91,40.5,37.9,42.9,41.4,37.97,42.99,41.35
36.8,41.2,40,36.81,41.22,39.96,43.1,48.2,46.4,43.1,48.25,46.37,36.5,41.9,40.5,36.44,41.92,40.51,37.9,42.9,41.4,37.98,42.99,41.35
36.8,41.2,40,36.8,41.21,39.96,43.1,48.2,46.4,43.1,48.24,46.37,36.5,41.9,40.5,36.44,41.92,40.51,37.9,42.9,41.4,37.99,43,41.36
36.8,41.2,40,36.79,41.21,39.95,43.1,48.2,46.4,43.1,48.24,46.37,36.5,41.9,40.5,36.44,41.92,40.51,37.9,42.9,41.4,38,43,41.36
36.8,41.2,40,36.78,41.2,39.95,43.1,48.2,46.4,43.1,48.24,46.37,36.5,41.9,40.5,36.45,41.92,40.51,37.9,42.9,41.4,38,43,41.36
36.8,41.2,40,36.78,41.2,39.95,43.1,48.2,46.4,43.1,48.23,46.36,36.5,41.9,40.5,36.45,41.92,40.51,37.9,42.9,41.4,38.01,43,41.37
36.8,41.2,40,36.78,41.2,39.95,43.1,48.2,46.4,43.1,48.23,46.36,36.5,41.9,40.5,36.45,41.92,40.51,37.9,42.9,41.4,38.01,43,41.37
36.8,41.2,40,36.77,41.19,39.95,43.1,48.2,46.4,43.1,48.23,46.36,36.5,41.9,40.5,36.46,41.92,40.51,37.9,42.9,41.4,38.01,43,41.37
36.8,41.2,40,36.77,41.19,39.95,43.1,48.2,46.3,43.1,48.22,46.36,36.5,41.9,40.5,36.46,41.92,40.51,37.9,42.9,41.4,38.01,43,41.37
36.8,41.2,39.9,36.77,41.17,39.93,43.1,48.2,46.3,43.1,48.22,46.36,36.4,41.9,40.5,36.43,41.9,40.48,38.1,43,41.4,38.04,43.02,41.38
36.8,41.2,39.9,36.77,41.17,39.92,43.1,48.2,46.3,43.1,48.22,46.35,36.4,41.9,40.5,36.42,41.89,40.47,38.1,43,41.4,38.07,43.03,41.39
36.8,41.2,39.9,36.76,41.17,39.91,43.1,48.2,46.3,43.1,48.21,46.35,36.4,41.9,40.5,36.41,41.89,40.47,38.1,43,41.4,38.09,43.03,41.41
36.8,41.2,39.9,36.76,41.17,39.91,43.1,48.2,46.3,43.1,48.21,46.35,36.4,41.9,40.5,36.41,41.88,40.47,38.1,43,41.4,38.11,43.04,41.41
36.8,41.2,39.9,36.76,41.16,39.9,43.1,48.2,46.3,43.11,48.21,46.35,36.4,41.9,40.5,36.4,41.88,40.46,38.1,43,41.4,38.12,43.04,41.42
36.8,41.2,39.9,36.75,41.16,39.9,43.1,48.2,46.3,43.11,48.21,46.35,36.4,41.9,40.5,36.39,41.87,40.45,38.1,43,41.4,38.13,43.05,41.42
36.8,41.2,39.9,36.75,41.16,39.89,43.1,48.2,46.3,43.11,48.2,46.35,36.4,41.9,40.5,36.39,41.87,40.45,38.1,43,41.4,38.14,43.05,41.43
36.8,41.2,39.9,36.75,41.16,39.89,43.1,48.2,46.3,43.11,48.2,46.35,36.4,41.9,40.5,36.38,41.86,40.44,38.1,43,41.4,38.14,43.05,41.43
36.8,41.2,39.9,36.75,41.16,39.89,43.1,48.2,46.3,43.11,48.2,46.35,36.4,41.9,40.5,36.38,41.86,40.43,38.1,43,41.4,38.15,43.05,41.44
36.8,41.2,39.9,36.75,41.16,39.89,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.5,36.37,41.85,40.43,38.1,43,41.4,38.15,43.06,41.44
36.8,41.1,39.9,36.75,41.14,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.35,41.82,40.4,38.1,43.1,41.4,38.16,43.07,41.45
36.8,41.1,39.9,36.75,41.13,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.35,41.82,40.39,38.1,43.1,41.4,38.17,43.07,41.46
36.8,41.1,39.9,36.75,41.12,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.34,41.81,40.39,38.1,43.1,41.4,38.17,43.08,41.46
36.8,41.1,39.9,36.75,41.12,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.33,41.8,40.38,38.1,43.1,41.4,38.18,43.09,41.47
36.8,41.1,39.9,36.75,41.11,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.32,41.79,40.37,38.1,43.1,41.4,38.18,43.1,41.47
36.8,41.1,39.9,36.75,41.11,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.31,41.79,40.37,38.1,43.1,41.4,38.19,43.1,41.48
36.8,41.1,39.9,36.75,41.11,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.3,41.78,40.36,38.1,43.1,41.4,38.19,43.1,41.48
36.8,41.1,39.9,36.75,41.11,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.3,41.78,40.36,38.1,43.1,41.4,38.19,43.1,41.48
36.8,41.1,39.9,36.75,41.1,39.87,43.1,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.3,41.78,40.36,38.1,43.1,41.4,38.19,43.1,41.48
36.8,41.1,39.9,36.75,41.1,39.87,43,48.2,46.3,43.1,48.19,46.34,36.4,41.9,40.4,36.29,41.78,40.36,38.1,43.1,41.4,38.19,43.1,41.48
36.7,41,39.8,36.72,41.07,39.83,43,48.2,46.3,43.09,48.19,46.33,36.3,41.8,40.3,36.26,41.72,40.31,38.2,43.1,41.5,38.21,43.12,41.5
36.7,41,39.8,36.7,41.05,39.81,43,48.2,46.3,43.09,48.19,46.33,36.3,41.8,40.3,36.25,41.7,40.29,38.2,43.1,41.5,38.22,43.13,41.52
36.7,41,39.8,36.69,41.04,39.8,43,48.2,46.3,43.08,48.19,46.33,36.3,41.8,40.3,36.23,41.7,40.29,38.2,43.1,41.5,38.24,43.14,41.53
36.7,41,39.8,36.68,41.03,39.79,43,48.2,46.3,43.07,48.19,46.33,36.3,41.8,40.3,36.22,41.69,40.29,38.2,43.1,41.5,38.25,43.15,41.54
36.7,41,39.8,36.68,41.02,39.78,43,48.2,46.3,43.07,48.19,46.33,36.3,41.8,40.3,36.21,41.68,40.28,38.2,43.1,41.5,38.25,43.15,41.54
36.7,41,39.8,36.67,41.01,39.78,43,48.2,46.3,43.07,48.19,46.33,36.3,41.8,40.3,36.2,41.67,40.28,38.2,43.1,41.5,38.26,43.15,41.55
36.7,41,39.8,36.67,41.01,39.77,43,48.2,46.3,43.06,48.2,46.32,36.3,41.8,40.3,36.2,41.66,40.28,38.2,43.1,41.5,38.27,43.16,41.55
36.7,41,39.8,36.67,41,39.77,43,48.2,46.3,43.06,48.2,46.32,36.3,41.8,40.3,36.19,41.66,40.27,38.2,43.1,41.5,38.27,43.16,41.56
36.7,41,39.8,36.66,41,39.77,43,48.2,46.3,43.06,48.2,46.32,36.3,41.8,40.3,36.19,41.65,40.27,38.2,43.1,41.5,38.27,43.16,41.56
36.7,41,39.8,36.66,41,39.77,43,48.2,46.3,43.05,48.2,46.32,36.3,41.8,40.3,36.19,41.65,40.27,38.2,43.1,41.5,38.27,43.16,41.56
36.6,40.9,39.7,36.64,40.97,39.74,43,48.2,46.3,43.05,48.2,46.32,36.3,41.7,40.3,36.16,41.62,40.25,38.2,43.2,41.6,38.28,43.18,41.58
36.6,40.9,39.7,36.62,40.95,39.72,43,48.2,46.3,43.05,48.2,46.32,36.3,41.7,40.3,36.17,41.63,40.25,38.2,43.2,41.6,38.29,43.19,41.59
36.6,40.9,39.7,36.6,40.93,39.7,43,48.2,46.3,43.04,48.2,46.32,36.3,41.7,40.3,36.18,41.63,40.26,38.2,43.2,41.6,38.3,43.21,41.61
36.6,40.9,39.7,36.59,40.92,39.69,43,48.2,46.3,43.04,48.2,46.32,36.3,41.7,40.3,36.19,41.64,40.27,38.2,43.2,41.6,38.31,43.22,41.62
36.6,40.9,39.7,36.58,40.91,39.69,43,48.2,46.3,43.04,48.2,46.32,36.3,41.7,40.3,36.19,41.64,40.27,38.2,43.2,41.6,38.31,43.23,41.63
36.6,40.9,39.7,36.57,40.91,39.68,43,48.2,46.3,43.04,48.2,46.31,36.3,41.7,40.3,36.2,41.65,40.28,38.2,43.2,41.6,38.32,43.24,41.64
36.6,40.9,39.7,36.56,40.9,39.67,43,48.2,46.3,43.03,48.2,46.31,36.3,41.7,40.3,36.21,41.65,40.28,38.2,43.2,41.6,38.32,43.24,41.64
36.6,40.9,39.7,36.56,40.9,39.67,43,48.2,46.3,43.03,48.2,46.31,36.3,41.7,40.3,36.21,41.66,40.28,38.2,43.2,41.6,38.33,43.25,41.65
36.6,40.9,39.7,36.56,40.89,39.67,43,48.2,46.3,43.03,48.2,46.31,36.3,41.7,40.3,36.22,41.66,40.29,38.2,43.2,41.6,38.33,43.25,41.65
36.6,40.9,39.7,36.55,40.89,39.66,43,48.2,46.3,43.03,48.2,46.31,36.3,41.7,40.3,36.22,41.66,40.29,38.2,43.2,41.6,38.33,43.25,41.65
36.5,40.9,39.6,36.51,40.88,39.64,43,48.2,46.3,43.03,48.19,46.31,36.2,41.7,40.3,36.21,41.65,40.27,38.3,43.2,41.6,38.34,43.25,41.66
36.5,40.9,39.6,36.5,40.87,39.62,43,48.2,46.3,43.03,48.19,46.31,36.2,41.7,40.3,36.19,41.63,40.25,38.3,43.2,41.6,38.35,43.25,41.65
36.5,40.9,39.6,36.48,40.86,39.61,43,48.2,46.3,43.03,48.19,46.3,36.2,41.7,40.3,36.16,41.61,40.24,38.3,43.2,41.6,38.35,43.25,41.65
36.5,40.9,39.6,36.47,40.86,39.6,43,48.2,46.3,43.02,48.19,46.3,36.2,41.7,40.3,36.15,41.6,40.23,38.3,43.2,41.6,38.36,43.24,41.64
36.5,40.9,39.6,36.47,40.86,39.59,43,48.2,46.3,43.02,48.19,46.3,36.2,41.7,40.3,36.14,41.58,40.22,38.3,43.2,41.6,38.36,43.24,41.64
36.5,40.9,39.6,36.46,40.86,39.58,43,48.2,46.3,43.02,48.18,46.3,36.2,41.7,40.3,36.12,41.57,40.22,38.3,43.2,41.6,38.37,43.24,41.64
36.5,40.9,39.6,36.46,40.85,39.58,43,48.2,46.3,43.02,48.18,46.29,36.2,41.7,40.3,36.11,41.56,40.21,38.3,43.2,41.6,38.37,43.24,41.64
36.5,40.9,39.6,36.45,40.85,39.58,43,48.2,46.3,43.01,48.18,46.29,36.2,41.7,40.3,36.11,41.55,40.2,38.3,43.2,41.6,38.37,43.24,41.64
36.5,40.9,39.6,36.45,40.85,39.57,43,48.2,46.3,43.01,48.18,46.29,36.2,41.7,40.3,36.1,41.54,40.19,38.3,43.2,41.6,38.37,43.24,41.64
36.5,40.9,39.6,36.45,40.85,39.57,43,48.2,46.3,43.01,48.18,46.29,36.2,41.7,40.3,36.09,41.54,40.19,38.3,43.2,41.6,38.37,43.24,41.64
36.5,40.9,39.6,36.44,40.85,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.05,41.5,40.16,38.4,43.2,41.7,38.39,43.25,41.65
36.5,40.9,39.6,36.45,40.85,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.06,41.51,40.16,38.4,43.2,41.7,38.4,43.25,41.66
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.06,41.51,40.17,38.4,43.2,41.7,38.41,43.26,41.67
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.06,41.52,40.17,38.4,43.2,41.7,38.42,43.26,41.67
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.07,41.52,40.17,38.4,43.2,41.7,38.43,43.26,41.68
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.07,41.53,40.18,38.4,43.2,41.7,38.44,43.27,41.68
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.01,48.19,46.29,36.1,41.6,40.3,36.07,41.53,40.18,38.4,43.2,41.7,38.44,43.27,41.69
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.02,48.19,46.29,36.1,41.6,40.3,36.08,41.53,40.18,38.4,43.2,41.7,38.44,43.27,41.69
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.02,48.19,46.29,36.1,41.6,40.3,36.08,41.53,40.18,38.4,43.2,41.7,38.45,43.27,41.69
36.5,40.9,39.6,36.45,40.84,39.57,43,48.2,46.3,43.02,48.19,46.3,36.1,41.6,40.3,36.08,41.54,40.18,38.4,43.2,41.7,38.45,43.27,41.69
36.5,40.8,39.6,36.46,40.82,39.56,43,48.2,46.3,43.02,48.19,46.3,36.1,41.6,40.2,36.06,41.5,40.14,38.4,43.2,41.7,38.45,43.27,41.69
36.5,40.8,39.6,36.46,40.81,39.56,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.06,41.5,40.14,38.4,43.2,41.7,38.45,43.27,41.69
36.5,40.8,39.6,36.46,40.8,39.56,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.06,41.51,40.15,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.46,40.8,39.56,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.06,41.51,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.46,40.8,39.56,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.51,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.45,40.79,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.52,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.45,40.79,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.52,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.45,40.79,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.52,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.45,40.79,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.52,40.14,38.4,43.2,41.7,38.46,43.26,41.69
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.6,40.2,36.07,41.52,40.14,38.4,43.2,41.7,38.46,43.26,41.7
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.07,41.49,40.11,38.5,43.3,41.7,38.47,43.27,41.7
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.07,41.48,40.1,38.5,43.3,41.7,38.48,43.28,41.71
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.06,41.47,40.09,38.5,43.3,41.7,38.5,43.29,41.72
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.06,41.47,40.08,38.5,43.3,41.7,38.51,43.3,41.73
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.05,41.46,40.08,38.5,43.3,41.7,38.51,43.3,41.73
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.05,41.45,40.07,38.5,43.3,41.7,38.52,43.3,41.73
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.05,41.44,40.07,38.5,43.3,41.7,38.52,43.31,41.74
36.5,40.8,39.6,36.45,40.78,39.55,43,48.2,46.3,43.03,48.2,46.31,36.1,41.5,40.1,36.05,41.43,40.06,38.5,43.3,41.7,38.53,43.31,41.74
36.5,40.8,39.6,36.45,40.77,39.55,43,48.2,46.3,43.03,48.2,46.31,36.1,41.5,40.1,36.05,41.43,40.06,38.5,43.3,41.7,38.53,43.31,41.74
36.5,40.8,39.6,36.45,40.77,39.55,43,48.1,46.3,43.03,48.19,46.3,36.1,41.5,40.1,36.04,41.42,40.06,38.5,43.3,41.7,38.54,43.31,41.74
36.4,40.7,39.5,36.43,40.74,39.52,43,48.1,46.3,43.03,48.18,46.3,36.1,41.5,40.1,36.05,41.42,40.06,38.5,43.3,41.7,38.54,43.31,41.74
36.4,40.7,39.5,36.41,40.73,39.51,43,48.1,46.3,43.02,48.18,46.29,36.1,41.5,40.1,36.04,41.42,40.05,38.5,43.3,41.7,38.54,43.3,41.74
36.4,40.7,39.5,36.4,40.71,39.49,43,48.1,46.3,43.02,48.17,46.29,36.1,41.5,40.1,36.04,41.41,40.05,38.5,43.3,41.7,38.54,43.3,41.74
36.4,40.7,39.5,36.39,40.7,39.48,43,48.1,46.3,43.02,48.16,46.28,36.1,41.5,40.1,36.04,41.41,40.05,38.5,43.3,41.7,38.54,43.3,41.73
36.4,40.7,39.5,36.38,40.69,39.47,43,48.1,46.3,43.02,48.16,46.28,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.29,41.73
36.4,40.7,39.5,36.38,40.68,39.47,43,48.1,46.3,43.02,48.15,46.28,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.29,41.73
36.4,40.7,39.5,36.37,40.68,39.47,43,48.1,46.3,43.02,48.15,46.27,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.28,41.72
36.4,40.7,39.5,36.37,40.67,39.46,43,48.1,46.3,43.01,48.14,46.27,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.28,41.72
36.4,40.7,39.5,36.37,40.67,39.46,43,48.1,46.3,43.01,48.14,46.27,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.27,41.72
36.4,40.7,39.5,36.37,40.66,39.46,43,48.1,46.3,43.01,48.13,46.27,36.1,41.5,40.1,36.04,41.4,40.05,38.5,43.3,41.7,38.54,43.27,41.72
36.4,40.7,39.4,36.37,40.65,39.44,43,48.1,46.3,43.01,48.13,46.26,36,41.5,40,36.01,41.36,40.01,38.5,43.4,41.8,38.54,43.28,41.73
36.4,40.7,39.4,36.37,40.64,39.43,43,48.1,46.3,43.01,48.12,46.26,36,41.5,40,36.01,41.36,40.01,38.5,43.4,41.8,38.54,43.3,41.75
36.4,40.7,39.4,36.37,40.64,39.43,43,48.1,46.3,43.01,48.12,46.26,36,41.5,40,36,41.36,40.01,38.5,43.4,41.8,38.55,43.32,41.76
